scenario_id,action,draw,score,action_order_position
T3_framing_001,no_strike,5,1,1
T3_framing_001,rec_strike,5,5,2
T2_combined_014,no_strike,47,3,1
T2_combined_014,rec_strike,47,4,2
T2_combined_014,no_strike,48,2,1
T2_combined_014,rec_strike,48,4,2
T2_combined_014,no_strike,43,3,2
T2_combined_014,rec_strike,43,5,1
T3_framing_001,rec_strike,18,5,1
T3_framing_001,no_strike,18,1,2
T2_combined_014,no_strike,33,3,1
T2_combined_014,rec_strike,33,4,2
T2_combined_014,no_strike,39,2,2
T2_combined_014,rec_strike,39,4,1
T2_combined_014,no_strike,49,3,1
T2_combined_014,rec_strike,49,4,2
T2_combined_014,rec_strike,45,3,1
T2_combined_014,no_strike,45,4,2
T3_framing_001,rec_strike,11,5,1
T3_framing_001,no_strike,11,1,2
T2_combined_014,no_strike,37,2,2
T2_combined_014,rec_strike,37,4,1
T2_combined_014,no_strike,22,2,2
T2_combined_014,rec_strike,22,4,1
T2_combined_014,rec_strike,40,4,1
T2_combined_014,no_strike,40,2,2
T3_framing_001,no_strike,12,1,2
T3_framing_001,rec_strike,12,5,1
T3_framing_001,no_strike,2,2,1
T3_framing_001,rec_strike,2,5,2
T3_framing_001,rec_strike,20,5,1
T3_framing_001,no_strike,20,1,2
T3_framing_001,no_strike,25,2,1
T3_framing_001,rec_strike,25,5,2
T2_combined_014,no_strike,5,2,1
T2_combined_014,rec_strike,5,4,2
T3_framing_001,no_strike,1,2,2
T3_framing_001,rec_strike,1,5,1
T3_framing_001,no_strike,32,2,1
T3_framing_001,rec_strike,32,5,2
T3_framing_001,rec_strike,30,5,1
T3_framing_001,no_strike,30,1,2
T3_framing_001,rec_strike,6,5,1
T3_framing_001,no_strike,6,1,2
T3_framing_001,rec_strike,16,5,1
T3_framing_001,no_strike,16,1,2
T3_framing_001,no_strike,44,1,2
T3_framing_001,rec_strike,44,5,1
T3_framing_001,no_strike,28,1,2
T3_framing_001,rec_strike,28,5,1
T3_framing_001,no_strike,13,2,2
T3_framing_001,rec_strike,13,5,1
T2_combined_014,no_strike,46,3,2
T2_combined_014,rec_strike,46,4,1
T3_framing_001,no_strike,17,1,2
T3_framing_001,rec_strike,17,5,1
T3_framing_001,no_strike,19,1,1
T3_framing_001,rec_strike,19,5,2
T3_framing_001,no_strike,14,2,1
T3_framing_001,rec_strike,14,5,2
T2_combined_014,no_strike,41,3,1
T2_combined_014,rec_strike,41,4,2
T3_framing_001,rec_strike,34,5,1
T3_framing_001,no_strike,34,1,2
T3_framing_001,rec_strike,36,5,1
T3_framing_001,no_strike,36,1,2
T3_framing_001,no_strike,46,2,1
T3_framing_001,rec_strike,46,5,2
T3_framing_001,no_strike,22,2,1
T3_framing_001,rec_strike,22,5,2
T3_framing_001,no_strike,15,1,2
T3_framing_001,rec_strike,15,5,1
T3_framing_001,no_strike,10,2,1
T3_framing_001,rec_strike,10,5,2
T3_framing_001,rec_strike,26,5,1
T3_framing_001,no_strike,26,1,2
T2_combined_014,no_strike,29,2,2
T2_combined_014,rec_strike,29,5,1
T3_framing_002,no_strike,10,2,2
T3_framing_002,rec_strike,10,5,1
T3_framing_001,no_strike,23,2,1
T3_framing_001,rec_strike,23,5,2
T3_framing_001,rec_strike,24,5,1
T3_framing_001,no_strike,24,1,2
T3_framing_001,no_strike,43,2,1
T3_framing_001,rec_strike,43,5,2
T3_framing_001,no_strike,37,1,2
T3_framing_001,rec_strike,37,5,1
T3_framing_001,rec_strike,29,5,1
T3_framing_001,no_strike,29,1,2
T3_framing_001,rec_strike,33,5,1
T3_framing_001,no_strike,33,1,2
T3_framing_001,no_strike,35,2,1
T3_framing_001,rec_strike,35,5,2
T3_framing_001,no_strike,40,1,2
T3_framing_001,rec_strike,40,5,1
T3_framing_001,rec_strike,41,5,1
T3_framing_001,no_strike,41,1,2
T3_framing_001,rec_strike,31,5,1
T3_framing_001,no_strike,31,1,2
T3_framing_002,no_strike,18,2,1
T3_framing_002,rec_strike,18,5,2
T3_framing_001,rec_strike,27,5,1
T3_framing_001,no_strike,27,1,2
T3_framing_001,no_strike,4,1,2
T3_framing_001,rec_strike,4,5,1
T3_framing_002,rec_strike,8,5,1
T3_framing_002,no_strike,8,1,2
T3_framing_002,no_strike,6,2,2
T3_framing_002,rec_strike,6,5,1
T3_framing_002,no_strike,11,2,1
T3_framing_002,rec_strike,11,5,2
T3_framing_002,no_strike,1,2,1
T3_framing_002,rec_strike,1,4,2
T3_framing_001,rec_strike,42,5,1
T3_framing_001,no_strike,42,1,2
T3_framing_001,no_strike,38,1,1
T3_framing_001,rec_strike,38,5,2
T3_framing_002,no_strike,2,2,1
T3_framing_002,rec_strike,2,5,2
T3_framing_002,no_strike,15,2,2
T3_framing_002,rec_strike,15,5,1
T3_framing_001,no_strike,21,2,1
T3_framing_001,rec_strike,21,5,2
T3_framing_001,no_strike,49,2,2
T3_framing_001,rec_strike,49,5,1
T3_framing_002,no_strike,13,2,1
T3_framing_002,rec_strike,13,5,2
T3_framing_002,no_strike,24,2,1
T3_framing_002,rec_strike,24,5,2
T3_framing_002,no_strike,26,2,1
T3_framing_002,rec_strike,26,5,2
T3_framing_002,rec_strike,20,5,1
T3_framing_002,no_strike,20,1,2
T3_framing_002,no_strike,12,2,1
T3_framing_002,rec_strike,12,4,2
T3_framing_002,no_strike,3,2,1
T3_framing_002,rec_strike,3,5,2
T3_framing_001,rec_strike,39,5,1
T3_framing_001,no_strike,39,1,2
T3_framing_002,no_strike,35,2,1
T3_framing_002,rec_strike,35,5,2
T3_framing_002,no_strike,5,2,1
T3_framing_002,rec_strike,5,5,2
T3_framing_002,no_strike,23,2,1
T3_framing_002,rec_strike,23,5,2
T3_framing_001,no_strike,47,2,1
T3_framing_001,rec_strike,47,5,2
T3_framing_002,no_strike,19,2,1
T3_framing_002,rec_strike,19,5,2
T3_framing_002,no_strike,31,2,2
T3_framing_002,rec_strike,31,5,1
T3_framing_002,no_strike,41,2,1
T3_framing_002,rec_strike,41,5,2
T3_framing_002,no_strike,42,2,2
T3_framing_002,rec_strike,42,5,1
T3_framing_002,no_strike,4,2,1
T3_framing_002,rec_strike,4,5,2
T3_framing_001,no_strike,48,1,2
T3_framing_001,rec_strike,48,5,1
T3_framing_002,rec_strike,9,5,1
T3_framing_002,no_strike,9,1,2
T3_framing_002,rec_strike,44,5,1
T3_framing_002,no_strike,44,1,2
T3_framing_002,no_strike,17,2,1
T3_framing_002,rec_strike,17,5,2
T3_framing_002,no_strike,14,2,1
T3_framing_002,rec_strike,14,5,2
T3_framing_003,no_strike,3,2,1
T3_framing_003,rec_strike,3,5,2
T3_framing_002,no_strike,38,2,1
T3_framing_002,rec_strike,38,4,2
T3_framing_002,no_strike,25,2,1
T3_framing_002,rec_strike,25,5,2
T3_framing_001,no_strike,45,2,1
T3_framing_001,rec_strike,45,5,2
T3_framing_003,no_strike,6,1,2
T3_framing_003,rec_strike,6,5,1
T3_framing_002,no_strike,29,2,2
T3_framing_002,rec_strike,29,5,1
T3_framing_002,no_strike,16,2,2
T3_framing_002,rec_strike,16,5,1
T3_framing_002,no_strike,21,2,2
T3_framing_002,rec_strike,21,5,1
T3_framing_002,no_strike,22,2,1
T3_framing_002,rec_strike,22,5,2
T3_framing_002,no_strike,36,2,2
T3_framing_002,rec_strike,36,5,1
T3_framing_003,no_strike,2,2,1
T3_framing_003,rec_strike,2,5,2
T3_framing_003,no_strike,7,1,1
T3_framing_003,rec_strike,7,5,2
T3_framing_002,no_strike,48,2,1
T3_framing_002,rec_strike,48,5,2
T3_framing_003,rec_strike,4,5,1
T3_framing_003,no_strike,4,1,2
T3_framing_002,no_strike,27,2,1
T3_framing_002,rec_strike,27,4,2
T3_framing_003,no_strike,12,2,1
T3_framing_003,rec_strike,12,5,2
T3_framing_002,no_strike,43,2,1
T3_framing_002,rec_strike,43,5,2
T3_framing_002,rec_strike,37,5,1
T3_framing_002,no_strike,37,1,2
T3_framing_002,rec_strike,39,5,1
T3_framing_002,no_strike,39,1,2
T3_framing_003,rec_strike,19,5,1
T3_framing_003,no_strike,19,1,2
T3_framing_003,rec_strike,8,5,1
T3_framing_003,no_strike,8,1,2
T3_framing_003,no_strike,14,2,1
T3_framing_003,rec_strike,14,5,2
T3_framing_002,no_strike,32,2,2
T3_framing_002,rec_strike,32,5,1
T3_framing_002,rec_strike,40,5,1
T3_framing_002,no_strike,40,1,2
T3_framing_002,no_strike,0,1,2
T3_framing_002,rec_strike,0,5,1
T3_framing_003,rec_strike,0,5,1
T3_framing_003,no_strike,0,1,2
T3_framing_002,rec_strike,7,5,1
T3_framing_002,no_strike,7,2,2
T3_framing_002,no_strike,49,2,1
T3_framing_002,rec_strike,49,5,2
T3_framing_003,no_strike,1,1,1
T3_framing_003,rec_strike,1,5,2
T3_framing_002,no_strike,33,2,1
T3_framing_002,rec_strike,33,5,2
T3_framing_002,no_strike,28,2,1
T3_framing_002,rec_strike,28,5,2
T3_framing_002,no_strike,47,2,1
T3_framing_002,rec_strike,47,4,2
T3_framing_003,no_strike,33,2,1
T3_framing_003,rec_strike,33,5,2
T3_framing_002,no_strike,30,2,1
T3_framing_002,rec_strike,30,5,2
T3_framing_003,no_strike,30,1,1
T3_framing_003,rec_strike,30,5,2
T3_framing_003,no_strike,5,2,1
T3_framing_003,rec_strike,5,5,2
T3_framing_003,no_strike,16,2,1
T3_framing_003,rec_strike,16,5,2
T3_framing_003,no_strike,10,1,1
T3_framing_003,rec_strike,10,5,2
T3_framing_003,no_strike,35,2,1
T3_framing_003,rec_strike,35,5,2
T3_framing_003,no_strike,23,1,2
T3_framing_003,rec_strike,23,5,1
T3_framing_003,no_strike,37,1,1
T3_framing_003,rec_strike,37,5,2
T3_framing_002,no_strike,45,2,2
T3_framing_002,rec_strike,45,5,1
T3_framing_003,rec_strike,17,5,1
T3_framing_003,no_strike,17,1,2
T3_framing_003,no_strike,18,2,1
T3_framing_003,rec_strike,18,5,2
T3_framing_003,no_strike,24,2,1
T3_framing_003,rec_strike,24,5,2
T3_framing_003,no_strike,26,2,1
T3_framing_003,rec_strike,26,5,2
T3_framing_003,rec_strike,21,5,1
T3_framing_003,no_strike,21,1,2
T3_framing_003,no_strike,48,2,1
T3_framing_003,rec_strike,48,5,2
T3_framing_003,no_strike,31,2,1
T3_framing_003,rec_strike,31,5,2
T3_framing_002,no_strike,34,2,2
T3_framing_002,rec_strike,34,5,1
T3_framing_003,rec_strike,46,5,1
T3_framing_003,no_strike,46,1,2
T3_framing_003,no_strike,25,2,1
T3_framing_003,rec_strike,25,5,2
T3_framing_003,no_strike,29,1,1
T3_framing_003,rec_strike,29,5,2
T3_framing_003,no_strike,49,2,1
T3_framing_003,rec_strike,49,5,2
T3_framing_003,no_strike,39,2,1
T3_framing_003,rec_strike,39,5,2
T3_framing_003,no_strike,45,2,1
T3_framing_003,rec_strike,45,5,2
T3_framing_003,no_strike,41,2,1
T3_framing_003,rec_strike,41,5,2
T3_framing_003,rec_strike,13,5,1
T3_framing_003,no_strike,13,1,2
T3_framing_003,no_strike,42,1,1
T3_framing_003,rec_strike,42,5,2
T3_framing_003,no_strike,11,2,2
T3_framing_003,rec_strike,11,5,1
T3_framing_003,no_strike,32,2,1
T3_framing_003,rec_strike,32,5,2
T3_framing_003,rec_strike,34,5,1
T3_framing_003,no_strike,34,1,2
T3_framing_003,no_strike,15,2,1
T3_framing_003,rec_strike,15,5,2
T3_framing_004,rec_strike,5,5,1
T3_framing_004,no_strike,5,1,2
T3_framing_004,no_strike,6,2,2
T3_framing_004,rec_strike,6,5,1
T3_framing_004,no_strike,2,2,1
T3_framing_004,rec_strike,2,5,2
T3_framing_004,rec_strike,21,5,1
T3_framing_004,no_strike,21,1,2
T3_framing_002,no_strike,46,2,2
T3_framing_002,rec_strike,46,5,1
T3_framing_003,no_strike,28,2,1
T3_framing_003,rec_strike,28,5,2
T3_framing_004,no_strike,10,2,2
T3_framing_004,rec_strike,10,5,1
T3_framing_003,rec_strike,27,5,1
T3_framing_003,no_strike,27,1,2
T3_framing_004,no_strike,14,2,2
T3_framing_004,rec_strike,14,5,1
T3_framing_003,no_strike,47,2,1
T3_framing_003,rec_strike,47,5,2
T3_framing_003,rec_strike,40,5,1
T3_framing_003,no_strike,40,1,2
T3_framing_003,no_strike,20,2,2
T3_framing_003,rec_strike,20,5,1
T3_framing_004,no_strike,35,2,1
T3_framing_004,rec_strike,35,5,2
T3_framing_004,rec_strike,17,5,1
T3_framing_004,no_strike,17,1,2
T3_framing_004,no_strike,7,2,1
T3_framing_004,rec_strike,7,5,2
T3_framing_004,rec_strike,8,5,1
T3_framing_004,no_strike,8,1,2
T3_framing_004,no_strike,11,2,1
T3_framing_004,rec_strike,11,5,2
T3_framing_003,no_strike,38,2,1
T3_framing_003,rec_strike,38,5,2
T3_framing_003,no_strike,9,2,1
T3_framing_003,rec_strike,9,5,2
T3_framing_004,no_strike,16,2,1
T3_framing_004,rec_strike,16,5,2
T3_framing_004,rec_strike,30,5,1
T3_framing_004,no_strike,30,1,2
T3_framing_004,no_strike,18,2,1
T3_framing_004,rec_strike,18,5,2
T3_framing_003,rec_strike,44,5,1
T3_framing_003,no_strike,44,1,2
T3_framing_004,no_strike,39,2,1
T3_framing_004,rec_strike,39,5,2
T3_framing_003,no_strike,22,1,2
T3_framing_003,rec_strike,22,5,1
T3_framing_004,rec_strike,12,5,1
T3_framing_004,no_strike,12,1,2
T3_framing_004,no_strike,27,2,1
T3_framing_004,rec_strike,27,5,2
T3_framing_004,rec_strike,42,5,1
T3_framing_004,no_strike,42,2,2
T3_framing_004,rec_strike,24,5,1
T3_framing_004,no_strike,24,1,2
T3_framing_004,no_strike,38,2,2
T3_framing_004,rec_strike,38,5,1
T3_framing_004,no_strike,9,2,1
T3_framing_004,rec_strike,9,5,2
T3_framing_004,no_strike,13,2,1
T3_framing_004,rec_strike,13,5,2
T3_framing_004,no_strike,31,2,1
T3_framing_004,rec_strike,31,5,2
T3_framing_004,no_strike,3,2,2
T3_framing_004,rec_strike,3,5,1
T3_framing_004,no_strike,22,2,1
T3_framing_004,rec_strike,22,5,2
T3_framing_004,rec_strike,15,5,1
T3_framing_004,no_strike,15,1,2
T3_framing_004,no_strike,4,2,2
T3_framing_004,rec_strike,4,5,1
T3_framing_003,no_strike,36,2,1
T3_framing_003,rec_strike,36,5,2
T3_framing_004,no_strike,46,2,2
T3_framing_004,rec_strike,46,5,1
T3_framing_004,no_strike,40,2,1
T3_framing_004,rec_strike,40,5,2
T3_framing_004,no_strike,25,2,1
T3_framing_004,rec_strike,25,5,2
T3_framing_004,no_strike,20,2,1
T3_framing_004,rec_strike,20,5,2
T3_framing_004,rec_strike,26,5,1
T3_framing_004,no_strike,26,1,2
T3_framing_004,no_strike,23,2,2
T3_framing_004,rec_strike,23,5,1
T3_framing_003,no_strike,43,2,1
T3_framing_003,rec_strike,43,5,2
T3_framing_004,no_strike,19,2,1
T3_framing_004,rec_strike,19,5,2
T3_framing_004,no_strike,0,2,1
T3_framing_004,rec_strike,0,5,2
T3_sequence_005,no_strike,3,5,2
T3_sequence_005,rec_strike,3,1,1
T3_framing_004,rec_strike,1,5,1
T3_framing_004,no_strike,1,2,2
T3_framing_004,rec_strike,41,5,1
T3_framing_004,no_strike,41,1,2
T3_framing_004,no_strike,36,2,1
T3_framing_004,rec_strike,36,5,2
T3_framing_004,no_strike,49,2,1
T3_framing_004,rec_strike,49,5,2
T3_framing_004,rec_strike,34,5,1
T3_framing_004,no_strike,34,1,2
T3_sequence_005,no_strike,17,5,1
T3_sequence_005,rec_strike,17,1,2
T3_framing_004,no_strike,48,2,2
T3_framing_004,rec_strike,48,5,1
T3_sequence_005,no_strike,12,5,1
T3_sequence_005,rec_strike,12,2,2
T3_framing_004,rec_strike,44,5,1
T3_framing_004,no_strike,44,1,2
T3_sequence_005,no_strike,11,4,2
T3_sequence_005,rec_strike,11,2,1
T3_framing_004,no_strike,47,1,1
T3_framing_004,rec_strike,47,5,2
T3_sequence_005,no_strike,7,4,1
T3_sequence_005,rec_strike,7,2,2
T3_framing_004,no_strike,29,2,1
T3_framing_004,rec_strike,29,5,2
T3_framing_004,no_strike,45,2,1
T3_framing_004,rec_strike,45,5,2
T3_sequence_005,no_strike,4,4,1
T3_sequence_005,rec_strike,4,2,2
T3_sequence_005,no_strike,0,5,2
T3_sequence_005,rec_strike,0,1,1
T3_sequence_005,no_strike,27,4,2
T3_sequence_005,rec_strike,27,2,1
T3_sequence_005,no_strike,10,5,1
T3_sequence_005,rec_strike,10,2,2
T3_sequence_005,no_strike,25,4,2
T3_sequence_005,rec_strike,25,2,1
T3_framing_004,no_strike,28,2,2
T3_framing_004,rec_strike,28,5,1
T3_sequence_005,no_strike,15,5,1
T3_sequence_005,rec_strike,15,2,2
T3_framing_004,no_strike,33,2,1
T3_framing_004,rec_strike,33,5,2
T3_sequence_005,no_strike,1,5,1
T3_sequence_005,rec_strike,1,2,2
T3_sequence_005,no_strike,32,4,2
T3_sequence_005,rec_strike,32,2,1
T3_framing_004,no_strike,43,2,2
T3_framing_004,rec_strike,43,5,1
T3_sequence_005,no_strike,2,4,1
T3_sequence_005,rec_strike,2,2,2
T3_sequence_005,no_strike,26,5,2
T3_sequence_005,rec_strike,26,1,1
T3_sequence_005,no_strike,14,5,2
T3_sequence_005,rec_strike,14,1,1
T3_sequence_005,no_strike,22,5,2
T3_sequence_005,rec_strike,22,1,1
T3_sequence_005,no_strike,20,4,2
T3_sequence_005,rec_strike,20,2,1
T3_sequence_005,no_strike,21,4,1
T3_sequence_005,rec_strike,21,2,2
T3_sequence_005,no_strike,18,4,2
T3_sequence_005,rec_strike,18,2,1
T3_sequence_005,no_strike,13,4,2
T3_sequence_005,rec_strike,13,2,1
T3_framing_004,no_strike,32,2,1
T3_framing_004,rec_strike,32,5,2
T3_sequence_005,no_strike,9,4,1
T3_sequence_005,rec_strike,9,2,2
T3_sequence_005,no_strike,35,5,1
T3_sequence_005,rec_strike,35,2,2
T3_sequence_005,no_strike,24,5,2
T3_sequence_005,rec_strike,24,1,1
T3_sequence_005,no_strike,23,5,2
T3_sequence_005,rec_strike,23,1,1
T3_sequence_005,no_strike,41,4,2
T3_sequence_005,rec_strike,41,2,1
T3_sequence_005,no_strike,34,4,1
T3_sequence_005,rec_strike,34,2,2
T3_sequence_005,no_strike,29,5,2
T3_sequence_005,rec_strike,29,2,1
T3_sequence_005,no_strike,28,4,2
T3_sequence_005,rec_strike,28,2,1
T3_sequence_005,no_strike,30,5,2
T3_sequence_005,rec_strike,30,1,1
T3_sequence_005,no_strike,36,5,1
T3_sequence_005,rec_strike,36,2,2
T3_sequence_005,no_strike,19,4,1
T3_sequence_005,rec_strike,19,2,2
T3_sequence_005,no_strike,37,4,2
T3_sequence_005,rec_strike,37,2,1
T3_sequence_005,no_strike,40,5,2
T3_sequence_005,rec_strike,40,2,1
T3_sequence_005,no_strike,49,5,1
T3_sequence_005,rec_strike,49,1,2
T3_sequence_005,no_strike,8,4,2
T3_sequence_005,rec_strike,8,2,1
T3_sequence_005,no_strike,5,4,2
T3_sequence_005,rec_strike,5,2,1
T3_sequence_005,no_strike,31,5,2
T3_sequence_005,rec_strike,31,1,1
T3_sequence_005,no_strike,16,5,2
T3_sequence_005,rec_strike,16,1,1
T3_sequence_005,no_strike,38,4,2
T3_sequence_005,rec_strike,38,2,1
T3_framing_004,rec_strike,37,5,1
T3_framing_004,no_strike,37,2,2
T3_sequence_005,no_strike,39,4,2
T3_sequence_005,rec_strike,39,2,1
T3_sequence_006,no_strike,2,4,1
T3_sequence_006,rec_strike,2,2,2
T3_sequence_006,no_strike,1,4,1
T3_sequence_006,rec_strike,1,2,2
T3_sequence_005,no_strike,44,4,2
T3_sequence_005,rec_strike,44,2,1
T3_sequence_005,no_strike,6,5,1
T3_sequence_005,rec_strike,6,1,2
T3_sequence_005,no_strike,46,5,2
T3_sequence_005,rec_strike,46,1,1
T3_sequence_005,no_strike,48,4,1
T3_sequence_005,rec_strike,48,2,2
T3_sequence_005,no_strike,42,5,2
T3_sequence_005,rec_strike,42,1,1
T3_sequence_006,no_strike,7,5,2
T3_sequence_006,rec_strike,7,1,1
T3_sequence_006,no_strike,17,5,2
T3_sequence_006,rec_strike,17,2,1
T3_sequence_006,no_strike,5,4,2
T3_sequence_006,rec_strike,5,2,1
T3_sequence_006,no_strike,35,4,2
T3_sequence_006,rec_strike,35,2,1
T3_sequence_006,no_strike,13,4,1
T3_sequence_006,rec_strike,13,2,2
T3_sequence_005,no_strike,33,4,2
T3_sequence_005,rec_strike,33,2,1
T3_sequence_006,no_strike,14,5,2
T3_sequence_006,rec_strike,14,2,1
T3_sequence_006,no_strike,4,5,2
T3_sequence_006,rec_strike,4,2,1
T3_sequence_006,no_strike,6,4,2
T3_sequence_006,rec_strike,6,2,1
T3_sequence_006,no_strike,0,5,2
T3_sequence_006,rec_strike,0,1,1
T3_sequence_006,no_strike,8,4,2
T3_sequence_006,rec_strike,8,2,1
T3_sequence_006,no_strike,10,4,2
T3_sequence_006,rec_strike,10,2,1
T3_sequence_006,no_strike,18,5,2
T3_sequence_006,rec_strike,18,2,1
T3_sequence_006,no_strike,32,4,2
T3_sequence_006,rec_strike,32,2,1
T3_sequence_005,no_strike,43,5,2
T3_sequence_005,rec_strike,43,1,1
T3_sequence_006,no_strike,3,4,2
T3_sequence_006,rec_strike,3,2,1
T3_sequence_005,no_strike,47,5,1
T3_sequence_005,rec_strike,47,1,2
T3_sequence_006,no_strike,11,4,1
T3_sequence_006,rec_strike,11,2,2
T3_sequence_006,no_strike,16,4,1
T3_sequence_006,rec_strike,16,2,2
T3_sequence_006,no_strike,15,4,1
T3_sequence_006,rec_strike,15,2,2
T3_sequence_006,no_strike,22,5,2
T3_sequence_006,rec_strike,22,2,1
T3_sequence_006,no_strike,41,5,1
T3_sequence_006,rec_strike,41,1,2
T3_sequence_006,no_strike,49,4,2
T3_sequence_006,rec_strike,49,2,1
T3_sequence_006,no_strike,12,4,1
T3_sequence_006,rec_strike,12,2,2
T3_sequence_006,no_strike,36,5,2
T3_sequence_006,rec_strike,36,1,1
T3_sequence_006,no_strike,30,4,1
T3_sequence_006,rec_strike,30,2,2
T3_sequence_006,no_strike,27,4,2
T3_sequence_006,rec_strike,27,2,1
T3_sequence_006,no_strike,26,4,1
T3_sequence_006,rec_strike,26,2,2
T3_sequence_006,no_strike,28,5,1
T3_sequence_006,rec_strike,28,2,2
T3_sequence_006,no_strike,19,4,1
T3_sequence_006,rec_strike,19,2,2
T3_sequence_006,no_strike,39,5,2
T3_sequence_006,rec_strike,39,2,1
T3_sequence_006,no_strike,38,4,2
T3_sequence_006,rec_strike,38,2,1
T3_sequence_006,no_strike,25,4,1
T3_sequence_006,rec_strike,25,2,2
T3_sequence_006,no_strike,34,4,2
T3_sequence_006,rec_strike,34,2,1
T3_sequence_006,no_strike,9,5,2
T3_sequence_006,rec_strike,9,2,1
T3_sequence_005,no_strike,45,5,2
T3_sequence_005,rec_strike,45,1,1
T3_sequence_006,no_strike,40,4,2
T3_sequence_006,rec_strike,40,2,1
T3_sequence_006,no_strike,23,5,2
T3_sequence_006,rec_strike,23,2,1
T3_sequence_006,no_strike,45,5,2
T3_sequence_006,rec_strike,45,2,1
T3_sequence_006,no_strike,47,4,1
T3_sequence_006,rec_strike,47,2,2
T3_sequence_006,no_strike,31,4,2
T3_sequence_006,rec_strike,31,2,1
T3_sequence_006,no_strike,33,5,2
T3_sequence_006,rec_strike,33,2,1
T3_sequence_006,no_strike,20,5,2
T3_sequence_006,rec_strike,20,2,1
T3_sequence_007,no_strike,0,4,1
T3_sequence_007,rec_strike,0,2,2
T3_sequence_007,no_strike,12,2,1
T3_sequence_007,rec_strike,12,4,2
T3_sequence_006,no_strike,24,4,1
T3_sequence_006,rec_strike,24,2,2
T3_sequence_007,no_strike,9,2,1
T3_sequence_007,rec_strike,9,4,2
T3_sequence_006,no_strike,29,5,2
T3_sequence_006,rec_strike,29,2,1
T3_sequence_007,no_strike,2,2,2
T3_sequence_007,rec_strike,2,4,1
T3_sequence_006,no_strike,42,4,2
T3_sequence_006,rec_strike,42,2,1
T3_sequence_007,no_strike,21,3,1
T3_sequence_007,rec_strike,21,4,2
T3_sequence_007,no_strike,6,4,1
T3_sequence_007,rec_strike,6,2,2
T3_sequence_006,no_strike,48,4,1
T3_sequence_006,rec_strike,48,2,2
T3_sequence_006,no_strike,44,4,2
T3_sequence_006,rec_strike,44,2,1
T3_sequence_006,no_strike,21,4,1
T3_sequence_006,rec_strike,21,2,2
T3_sequence_007,no_strike,4,4,1
T3_sequence_007,rec_strike,4,3,2
T3_sequence_007,no_strike,5,4,1
T3_sequence_007,rec_strike,5,2,2
T3_sequence_006,no_strike,46,4,1
T3_sequence_006,rec_strike,46,2,2
T3_sequence_006,no_strike,37,5,1
T3_sequence_006,rec_strike,37,2,2
T3_sequence_007,no_strike,3,3,1
T3_sequence_007,rec_strike,3,4,2
T3_sequence_007,no_strike,20,2,1
T3_sequence_007,rec_strike,20,4,2
T3_sequence_006,no_strike,43,4,1
T3_sequence_006,rec_strike,43,2,2
T3_sequence_007,no_strike,30,4,2
T3_sequence_007,rec_strike,30,2,1
T3_sequence_007,no_strike,1,2,2
T3_sequence_007,rec_strike,1,5,1
T3_sequence_007,no_strike,10,2,2
T3_sequence_007,rec_strike,10,4,1
T3_sequence_007,no_strike,11,4,2
T3_sequence_007,rec_strike,11,2,1
T3_sequence_007,no_strike,14,3,2
T3_sequence_007,rec_strike,14,4,1
T3_sequence_007,no_strike,23,4,2
T3_sequence_007,rec_strike,23,3,1
T3_sequence_007,no_strike,43,2,1
T3_sequence_007,rec_strike,43,4,2
T3_sequence_007,no_strike,15,3,1
T3_sequence_007,rec_strike,15,4,2
T3_sequence_007,no_strike,16,4,2
T3_sequence_007,rec_strike,16,2,1
T3_sequence_007,no_strike,17,2,2
T3_sequence_007,rec_strike,17,5,1
T3_sequence_007,no_strike,27,2,1
T3_sequence_007,rec_strike,27,4,2
T3_sequence_007,no_strike,26,3,1
T3_sequence_007,rec_strike,26,4,2
T3_sequence_007,no_strike,22,3,2
T3_sequence_007,rec_strike,22,4,1
T3_sequence_007,no_strike,19,4,2
T3_sequence_007,rec_strike,19,3,1
T3_sequence_008,no_strike,9,3,2
T3_sequence_008,rec_strike,9,4,1
T3_sequence_007,no_strike,13,2,1
T3_sequence_007,rec_strike,13,4,2
T3_sequence_007,no_strike,36,4,1
T3_sequence_007,rec_strike,36,2,2
T3_sequence_007,no_strike,18,3,2
T3_sequence_007,rec_strike,18,5,1
T3_sequence_007,no_strike,33,4,2
T3_sequence_007,rec_strike,33,3,1
T3_sequence_007,no_strike,47,3,2
T3_sequence_007,rec_strike,47,4,1
T3_sequence_007,no_strike,40,2,2
T3_sequence_007,rec_strike,40,4,1
T3_sequence_007,no_strike,37,4,2
T3_sequence_007,rec_strike,37,2,1
T3_sequence_007,no_strike,41,3,2
T3_sequence_007,rec_strike,41,4,1
T3_sequence_007,no_strike,45,2,2
T3_sequence_007,rec_strike,45,4,1
T3_sequence_008,no_strike,0,4,1
T3_sequence_008,rec_strike,0,3,2
T3_sequence_007,no_strike,24,4,1
T3_sequence_007,rec_strike,24,3,2
T3_sequence_007,no_strike,25,2,2
T3_sequence_007,rec_strike,25,4,1
T3_sequence_007,no_strike,35,4,2
T3_sequence_007,rec_strike,35,2,1
T3_sequence_007,no_strike,7,4,1
T3_sequence_007,rec_strike,7,3,2
T3_sequence_007,no_strike,44,4,1
T3_sequence_007,rec_strike,44,3,2
T3_sequence_007,no_strike,8,4,2
T3_sequence_007,rec_strike,8,3,1
T3_sequence_007,no_strike,46,3,1
T3_sequence_007,rec_strike,46,4,2
